age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,sex_lab,education_lab,income_<=50K,income_>50K,income
-0.44743539487597017,Slf-emp-inc,413494,Some-college,-0.6145945926777765,Married-civ-spouse,Craft-repai,Husband,White,Male,-0.2656808957592349,0.42029463049781074,0.0,United-States,8,15,False,True,>50K
-0.4482146538812476,Without-pay,50468,Prof-school,-0.49735806168121577,Married-cv-spouse,Transport-moving,Unmaried,Black,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,14,False,True,>50K
0.6704337763090836,Private,297551,Some-college,0.0,Widowed,Sales,Husband,Other,Male,-0.2648223323750614,-0.2740743598141109,0.941278733077954,United-States,8,15,False,True,>50K
-0.3883915394761021,State-gov,144064,HS-grad,0.0,Married-cv-spouse,Craft-repai,Unmaried,White,Female,-0.26366448353605954,-0.2801964203318739,0.0,United-States,3,11,False,True,>50K
-0.4489339698861191,Feeral-gov,68493,HS-grad,-0.6380418988770886,Wiowed,Adm-cleical,Huband,Asian-Pc-Islander,Mae,-0.2656808957592349,-0.2801964203318739,0.0,United-States,6,11,False,True,>50K
0.6704337763090836,Private,204334,Prof-school,0.0,Married-civ-spouse,Exec-managerial,Unmaried,Other,Male,0.0,-0.2013190569227554,-0.5002140708430002,England,8,14,False,True,>50K
-0.4467760218715046,Private,215686,HS-grad,0.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0.0,-0.2801964203318739,-0.595692884249727,United-States,3,11,True,False,<=50K
-0.4459368198658213,Federal-gov,20179,Masters,-0.5911472864784644,Married-civ-spouse,Craft-repai,Unmaried,White,Male,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,8,12,False,True,>50K
-0.44293966984552335,Self-emp-nc,153486,HS-grad,-0.6380418988770886,Married-iv-spouse,Machie-op-inspct,Unmaried,Whte,Mae,-0.2656808957592349,-4.78e-17,-0.595692884249727,United-States,6,11,False,True,>50K
-0.4488740268857132,Private,177271,Assoc-voc,0.9218918890166647,Widowed,Protective-serv,Other-relative,White,Male,-0.26360389705444137,-0.2801964203318739,0.0,United-States,8,8,False,True,>50K
-0.44689590787231653,Self-emp-not-inc,234960,Bachelors,0.0,Widowed,Prof-specialty,Husband,Black,Female,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,3,9,False,True,>50K
-0.4489339698861191,Slf-emp-inc,162487,Bachelors,0.9218918890166647,Married-cv-spouse,rmed-Forces,Not-i-family,Oher,Mal,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,Mexico,7,9,True,False,<=50K
-0.4489339698861191,Selfemp-inc,26698,Some-college,0.9218918890166647,Wiowed,Craft-repai,Husbnd,ther,Female,-0.2656808957592349,-4.78e-17,-0.6020581384768421,United-States,3,15,False,True,>50K
-5.452e-17,Private,151159,Assoc-voc,-0.5911472864784644,Married-cv-spouse,Other-service,Husband,White,Male,0.0,-4.78e-17,-0.8693988160156774,United-States,8,8,True,False,<=50K
-5.452e-17,Local-gov,188563,HS-grad,-0.708383817475025,Married-civ-spouse,Craft-repai,Unmaried,Black,Male,-0.2656808957592349,-4.78e-17,0.0,United-States,8,11,True,False,<=50K
-0.4380842868126408,Self-emp-nc,74389,Bachelors,0.9218918890166647,Married-civ-spose,Adm-cleical,Unmaried,Black,Feale,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,0,9,True,False,<=50K
-5.452e-17,Private,54363,Assoc-acdm,-0.6849365112757129,Widowed,Adm-clerical,Husband,White,Female,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,3,7,False,True,>50K
-0.4471356798739404,Slf-emp-inc,378239,Masters,-0.4739107554819037,Married-civ-spouse,Craft-repai,Husband,White,Female,0.0,-0.2801964203318739,0.0,United-States,3,12,False,True,>50K
-5.452e-17,Private,178341,Bachelors,0.9218918890166647,Married-cv-spouse,Craft-repai,Unmaried,White,Female,0.0,-4.78e-17,0.941278733077954,United-States,3,9,True,False,<=50K
-0.4446180738568901,Slf-emp-inc,296858,Some-college,0.0,Widowed,Craft-repai,Husband,White,Male,0.3434779427239716,-0.2801964203318739,-0.6275191553853027,United-States,8,15,False,True,>50K
-5.452e-17,Local-gov,219276,Bachelors,-0.5442526740798401,Widowed,Exec-managerial,Unmaried,Asian-Pac-Islander,Male,-0.2656808957592349,-4.78e-17,0.0,Philippines,8,9,False,True,>50K
-5.452e-17,Private,318912,Bachelors,-0.7318311236743371,Never-married,Craft-repai,Own-child,Asian-Pac-Islander,Male,-0.2656808957592349,-0.2801964203318739,-0.5320403419785757,United-States,8,9,True,False,<=50K
0.6704337763090836,Self-emp-not-inc,177482,Assoc-acdm,-0.6380418988770886,Married-civ-spouse,Craft-repai,Unmaried,White,Female,-0.2656808957592349,-4.78e-17,-0.595692884249727,United-States,3,7,False,True,>50K
-0.4489339698861191,Slf-emp-inc,167140,Bachelors,-0.5442526740798401,Widoed,Craft-repai,Other-elative,ther,Mal,-0.2656808957592349,-0.2801964203318739,-0.5002140708430002,United-States,7,9,True,False,<=50K
-5.452e-17,Self-emp-inc,155124,Assoc-voc,-0.40356883688396733,Divorced,Craft-repai,Unmarried,White,Female,0.0,-0.2801964203318739,0.0,United-States,3,8,True,False,<=50K
-0.14400392682101384,Slf-emp-inc,169719,Bachelors,0.0,Married-cv-spouse,Craft-repai,Unmaried,White,Male,0.0993673614469045,-4.78e-17,-0.46838779970742445,United-States,8,9,False,True,>50K
-5.452e-17,Slf-emp-inc,388885,HS-grad,0.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,-0.2801964203318739,0.0,United-States,3,11,True,False,<=50K
-0.4471356798739404,Slf-emp-inc,190040,Bachelors,-0.5442526740798401,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,-0.2656808957592349,-0.2801964203318739,-0.5829623757954968,United-States,3,9,True,False,<=50K
-0.4453373898617616,Private,171589,Bachelors,-0.520805367880528,Married-cv-spouse,Craft-repai,Unmaried,Black,Male,-0.2580414698236258,-0.2452507529987201,-0.6211539011581875,United-States,8,9,False,True,>50K
-0.4397027478236017,Slf-emp-inc,114758,Bachelors,0.9218918890166647,Married-ci-spouse,ales,usband,Black,ale,-0.2639360050886318,-4.78e-17,-0.6529801722937632,United-States,10,9,False,True,>50K
-0.44617659186744507,Private,319163,HS-grad,-0.6380418988770886,Married-cv-spouse,Sales,Unmaried,Black,Male,-0.2635035470178971,-0.2801964203318739,-0.6275191553853027,United-States,8,11,True,False,<=50K
-5.452e-17,Private,396790,HS-grad,0.0,Never-married,Transport-moving,Husband,Black,Female,0.39852134363885244,-0.2801964203318739,0.0,United-States,3,11,True,False,<=50K
-0.44503767485973184,Private,138247,Some-college,0.9218918890166647,Divorced,Craft-repai,Unmarried,Black,Female,0.0,-4.78e-17,0.941278733077954,United-States,3,15,True,False,<=50K
-0.43904337481913613,Sef-emp-not-inc,195253,Prof-school,-0.49735806168121577,Married-cv-spouse,Armed-Foces,Unmaried,Oter,Mle,0.39852134363885244,-0.2801964203318739,0.0,United-States,9,14,False,True,>50K
-5.452e-17,Slf-emp-inc,54849,Doctorate,-0.4739107554819037,Widowed,Craft-repai,Husband,White,Male,0.0,-0.2801964203318739,-0.8630335617885623,United-States,8,10,False,True,>50K
0.6704337763090836,Self-emp-inc,254478,Some-college,-0.5442526740798401,Widowed,Craft-repair,Husband,Other,Male,0.39852134363885244,-0.2801964203318739,-0.5638666131141514,United-States,8,15,False,True,>50K
-5.452e-17,Private,116789,HS-grad,-0.5442526740798401,Married-civ-spouse,Transport-moving,Other-relative,Other,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,11,False,True,>50K
-0.44000246282563144,Self-emp-inc,148590,10th,0.0,Divorced,Craft-repair,Not-in-family,Black,Female,-0.2656808957592349,-0.27938189725869517,-0.5638666131141514,United-States,3,0,True,False,<=50K
-0.4380243438122349,an,125493,HS-grad,0.0,Married-cv-spouse,na,Wif,Whte,Female,0.0,-0.23610707462884228,0.8492198253054065,Scotland,3,11,False,True,>50K
-0.447675166877594,Slf-emp-inc,326104,HS-grad,-0.520805367880528,Widowed,Protective-serv,Unmaried,White,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,11,False,True,>50K
-0.44683596487191063,Local-gov,117310,HS-grad,-0.7787257360729614,Never-married,Craft-repai,Unmarried,White,Female,0.0,-4.78e-17,-0.5765971215683816,United-States,3,11,True,False,<=50K
-5.452e-17,Private,30035,Assoc-acdm,0.9218918890166647,Married-cv-spouse,Sales,Own-child,White,Female,0.0,-4.78e-17,-0.6275191553853027,United-States,3,7,True,False,<=50K
-0.4457569908646034,Private,231822,10th,0.0,Separated,Craft-repai,Not-in-family,Black,Female,-0.2656808957592349,-4.78e-17,-0.6402496638395329,United-States,3,0,True,False,<=50K
-0.44635642086866295,Self-emp-inc,123490,Bachelors,0.0,Married-civ-spouse,Exec-managerial,Unmaried,Other,Male,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,8,9,False,True,>50K
-5.452e-17,Private,129707,Bachelors,-0.5442526740798401,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,-0.2656808957592349,-0.20239632937437893,0.0,United-States,8,9,False,True,>50K
-0.4489339698861191,tate-gov,340899,Doctorate,-0.4739107554819037,Wdowed,Techsupport,Unmaried,Whie,Female,0.0,-0.2801964203318739,-0.6593454265208782,United-States,3,10,False,True,>50K
-0.44731550887515825,Slf-emp-inc,209801,Some-college,-0.6380418988770886,Never-married,Craft-repai,Not-in-family,Black,Female,-0.2656808957592349,-0.2801964203318739,0.0,Mexico,3,15,True,False,<=50K
-5.452e-17,Slf-emp-inc,96480,Some-college,-0.708383817475025,Never-married,Protective-serv,Not-in-family,Other,Female,0.0,-4.78e-17,-0.5765971215683816,United-States,3,15,True,False,<=50K
-0.44252006884268164,Slf-emp-inc,43323,HS-grad,-0.7318311236743371,Married-civspouse,Othr-service,ot-in-family,Wite,Feale,0.0,0.42029463049781074,0.941278733077954,United-States,0,11,True,False,<=50K
-0.44755528087678204,Private,168837,Some-college,0.9218918890166647,Divorced,Craft-repai,Unmarried,Black,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,15,True,False,<=50K
0.6704337763090836,Self-emp-inc,98350,Some-college,-0.6380418988770886,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,-0.2656808957592349,-4.78e-17,0.0,Philippines,8,15,False,True,>50K
-0.44635642086866295,Self-emp-inc,179112,Bachelors,0.0,Married-cv-spouse,Prof-specialty,Own-child,Black,Male,-0.2656808957592349,-0.2801964203318739,0.0,Mexico,8,9,True,False,<=50K
-5.452e-17,Slf-emp-inc,123088,HS-grad,0.9218918890166647,Marriedciv-spouse,Sale,Huband,Whie,Female,-0.2656808957592349,-0.2780156004907824,0.0,United-States,3,11,True,False,<=50K
-0.4459368198658213,Private,351161,HS-grad,-0.2863323058874067,Married-cv-spouse,Sales,Husband,White,Male,0.0,-0.2316403351952813,-0.595692884249727,United-States,8,11,False,True,>50K
-0.44617659186744507,Self-emp-inc,172684,Bachelors,0.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,-0.2539166480401383,0.42029463049781074,-0.6020581384768421,Mexico,8,9,False,True,>50K
-0.4465961928702867,Slf-emp-inc,211035,Bachelors,0.9218918890166647,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,-4.78e-17,0.0,United-States,3,9,False,True,>50K
-0.4466561358706927,Slf-emp-inc,323139,Bachelors,-0.5442526740798401,Married-civ-spouse,Tech-support,Own-child,White,Male,-0.2656808957592349,-4.78e-17,0.0,United-States,8,9,True,False,<=50K
-0.44293966984552335,Self-emp-in,236427,HS-grad,-0.6380418988770886,Married-cv-spouse,Craft-repai,Ow-child,Whte,ale,-0.2565957469641974,-0.27128921640259634,-0.7548242399276052,United-States,10,11,True,False,<=50K
-0.4467760218715046,Self-emp-inc,161141,Masters,-0.520805367880528,Married-cv-spouse,Prof-specialty,Unmaried,Black,Male,-0.2656808957592349,-0.2801964203318739,0.0,United-States,8,12,False,True,>50K
-5.452e-17,Slf-emp-inc,290290,Bachelors,-0.8490676546708977,Married-cv-spouse,Armed-Forces,Husband,Black,Male,-0.2656808957592349,-4.78e-17,0.941278733077954,United-States,8,9,False,True,>50K
-0.44749533787637613,Without-pay,60186,Bachelors,-0.5442526740798401,Divorced,Prof-specialty,Not-in-family,Other,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,9,True,False,<=50K
-5.452e-17,Slf-emp-inc,172822,HS-grad,-0.6380418988770886,Widowed,Craft-repai,Husband,Black,Male,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,8,11,False,True,>50K
-5.452e-17,Federa-gov,67153,Masters,-0.14564846869153394,Married-cv-spouse,Exec-manageial,Hsband,Black,Mal,0.0,-0.2801964203318739,0.941278733077954,Portugal,7,12,False,True,>50K
-0.4489339698861191,Pivate,186346,HS-grad,-0.6380418988770886,Seprated,Craft-repai,Unmrried,Whit,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,164898,HS-grad,0.9218918890166647,Widowd,Exec-anagerial,Husbnd,Othe,ale,0.39852134363885244,-0.243148757971162,-0.6275191553853027,United-States,10,11,True,False,<=50K
-0.44563710486379143,Slf-emp-inc,201328,Bachelors,-0.14564846869153394,Married-cv-spouse,Prof-specialty,Husband,Other,Male,-0.2656808957592349,-0.2801964203318739,0.0,United-States,8,9,False,True,>50K
-0.44611664886703917,Local-gov,20946,Bachelors,-0.5442526740798401,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,-4.78e-17,0.941278733077954,United-States,3,9,True,False,<=50K
-0.4370652558057395,Priate,188330,HS-grad,-0.6145945926777765,Married-cv-spouse,Other-serice,Unmaried,Black,Mae,-0.2656808957592349,-0.2801964203318739,0.0,United-States,6,11,True,False,<=50K
-0.447675166877594,Slf-emp-inc,375526,Bachelors,0.0,Married-cv-spouse,Adm-clerical,Wife,Black,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,9,False,True,>50K
-5.452e-17,Self-emp-inc,251240,Masters,-0.6145945926777765,Married-cv-spouse,Sales,Husband,Other,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,12,False,True,>50K
-0.44503767485973184,Slf-emp-inc,369902,HS-grad,-0.6145945926777765,Widowed,Craft-repai,Unmarried,White,Female,-0.2656808957592349,-4.78e-17,-0.7739200026089506,United-States,3,11,True,False,<=50K
-0.43820417281345264,Self-emp-ic,132026,Bachelors,0.792243779280951,arried-civ-spouse,Sles,Husbad,Asian-Pac-Islnder,Female,0.39852134363885244,0.42029463049781074,0.0,United-States,3,9,False,True,>50K
-0.44629647786825694,Privte,183342,Prof-school,-0.49735806168121577,Married-civ-spuse,Adm-clericl,Husbad,hite,Mae,-0.2656808957592349,-4.78e-17,-0.6911716976564539,United-States,6,14,False,True,>50K
-5.452e-17,Slf-emp-inc,88856,Masters,-0.6380418988770886,Married-civ-spouse,Craft-repai,Husband,Other,Male,-0.2656808957592349,-0.2801964203318739,-0.6593454265208782,United-States,8,12,False,True,>50K
-0.4397626908240076,Lcal-gov,116385,11th,-0.520805367880528,Never-mrried,Tranport-moving,Unmaried,Whte,Femal,0.39852134363885244,-4.78e-17,0.941278733077954,United-States,2,1,True,False,<=50K
-0.4470757368735344,Private,413494,HS-grad,-0.49735806168121577,Never-married,Tech-support,Husband,Black,Female,-0.2656808957592349,-0.2801964203318739,-0.4365615285718489,United-States,3,11,True,False,<=50K
-0.4466561358706927,Private,189623,Bachelors,-0.5442526740798401,Married-civ-spouse,Armed-Forces,Other-relative,Other,Male,-0.2656808957592349,-0.23061561261934668,0.0,United-States,8,9,False,True,>50K
0.6704337763090836,Private,66304,Bachelors,0.0,Married-cv-spouse,Exec-managerial,Unmaried,White,Male,0.0,-4.78e-17,0.0,United-States,8,9,False,True,>50K
-0.4464163638690688,Self-emp-not-inc,178780,Masters,-0.520805367880528,Married-civ-spouse,Craft-repai,Husband,White,Male,-0.26155219173517774,-4.78e-17,-0.5638666131141514,United-States,8,12,False,True,>50K
-0.44629647786825694,Private,233779,HS-grad,0.9218918890166647,Married-cv-spouse,Craft-repair,Husband,White,Female,-0.2656808957592349,-4.78e-17,-0.8184767821987564,United-States,3,11,True,False,<=50K
-0.4489339698861191,Pivate,215618,Bachelors,0.0,Married-cv-spouse,Exec-manageial,Huband,Black,Mal,-0.2656808957592349,-0.2458288016312986,-0.6275191553853027,United-States,7,9,False,True,>50K
-0.4458169338650093,Slf-emp-inc,213902,7th-8th,-0.708383817475025,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,-0.2656808957592349,-0.2801964203318739,-0.6784411892022236,El-Salvador,3,5,True,False,<=50K
-0.43820417281345264,Lcal-gov,165278,HS-grad,0.0,Married-cv-spouse,Craft-repai,Other-relatie,Black,Mle,-0.2656808957592349,-0.2801964203318739,-0.6784411892022236,United-States,9,11,True,False,<=50K
-0.44743539487597017,Slf-emp-inc,184098,Bachelors,-0.5442526740798401,Married-civ-spouse,Craft-repai,Unmaried,White,Female,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,3,9,False,True,>50K
0.6704337763090836,Self-emp-inc,38620,Some-college,0.0,Never-married,Other-service,Own-child,White,Male,0.0,-0.2801964203318739,0.0,United-States,8,15,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,220589,HS-grad,-0.3566742244853431,Divorce,Exec-manageria,Unmaried,Othe,Femle,-0.2656808957592349,-0.2801964203318739,0.0,United-States,4,11,True,False,<=50K
-0.44623653486785103,Private,124747,HS-grad,-0.7318311236743371,Married-civ-spouse,Craft-repair,Unmaried,Other,Female,-0.2648223323750614,-0.2801964203318739,0.941278733077954,United-States,3,11,False,True,>50K
-0.4452175038609497,Private,71751,Some-college,0.9218918890166647,Widowed,Adm-clerical,Husband,Other,Male,-0.2656808957592349,0.42029463049781074,-0.5511361046599211,United-States,8,15,False,True,>50K
0.6704337763090836,Private,198619,Assoc-voc,0.0,Married-civ-spouse,Machine-op-inspct,Unmaried,Black,Female,0.0,-4.78e-17,-0.6147886469310724,United-States,3,8,True,False,<=50K
-5.452e-17,Self-emp-inc,188996,9th,-0.8490676546708977,Married-cv-spouse,Other-service,Not-in-family,Black,Female,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,3,6,True,False,<=50K
-0.4489339698861191,Sef-emp-inc,89813,HS-grad,0.0,Dvorced,Handlers-cleaner,Unmaried,Black,Femle,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,4,11,True,False,<=50K
-5.452e-17,Private,97128,Bachelors,0.0,Married-civ-spouse,Sales,Husband,White,Male,-0.2656808957592349,-0.24795707159670125,0.941278733077954,United-States,8,9,False,True,>50K
-0.44617659186744507,Privat,30111,HS-grad,0.0,Married-cv-spouse,Exec-anagerial,Huband,Black,Mal,-0.2656808957592349,-0.2801964203318739,0.0,United-States,7,11,False,True,>50K
-0.4464763068694748,Local-gov,184542,HS-grad,-0.6380418988770886,Married-cv-spouse,Machine-op-inspct,Husband,White,Male,0.0,-0.2801964203318739,0.0,United-States,8,11,True,False,<=50K
-0.4489339698861191,rivate,61850,HS-grad,0.9218918890166647,Married-civ-pouse,Craft-repai,Unmaried,Whie,Femal,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,2,11,True,False,<=50K
-5.452e-17,Self-emp-inc,153546,Assoc-voc,0.0,Married-civ-spouse,Other-service,Wife,Black,Female,-0.2656808957592349,-4.78e-17,-0.6529801722937632,United-States,3,8,False,True,>50K
0.6704337763090836,Private,161922,HS-grad,0.0,Never-married,Handlers-cleaners,Not-in-family,Other,Male,0.0,-0.2801964203318739,-0.4174657658905035,United-States,8,11,True,False,<=50K
-5.452e-17,Self-emp-inc,142874,Assoc-acdm,-0.5676999802791522,Married-spouse-absent,Craft-repai,Husband,Asian-Pac-Islander,Female,0.0,-0.2801964203318739,-0.6529801722937632,United-States,3,7,True,False,<=50K
-0.44731550887515825,Slf-emp-inc,107433,Some-college,-0.6145945926777765,Widowed,Craft-repai,Husband,Black,Male,-0.2570123231416924,-0.2801964203318739,-0.5320403419785757,United-States,8,15,False,True,>50K
-5.452e-17,State-gov,177945,HS-grad,-0.6380418988770886,Married-cv-spouse,Adm-clerical,Unmaried,Asian-Pac-Islander,Female,0.0,-4.78e-17,0.0,United-States,3,11,True,False,<=50K
-5.452e-17,Private,128730,Assoc-voc,-0.6380418988770886,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-0.2644432845230736,-0.2801964203318739,-0.46838779970742445,Greece,8,8,False,True,>50K
0.6704337763090836,Private,129100,11th,-0.6849365112757129,Separated,Other-service,Unmaried,Asian-Pac-Islander,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,1,True,False,<=50K
0.6704337763090836,Self-emp-not-inc,213887,Doctorate,0.9218918890166647,Married-civ-spouse,Craft-repai,Husband,White,Male,-0.2601217625507209,-0.2801964203318739,-0.6784411892022236,Canada,8,10,False,True,>50K
-5.452e-17,Private,187215,HS-grad,0.0,Married-civ-spouse,Priv-house-serv,Unmaried,Black,Female,-0.2656808957592349,-0.23739454658322165,-0.3283522067108917,El-Salvador,3,11,True,False,<=50K
0.6704337763090836,Local-gov,323020,Some-college,0.9218918890166647,Married-civ-spouse,Other-service,Unmaried,Other,Female,-0.2656808957592349,-4.78e-17,-0.6911716976564539,United-States,3,15,True,False,<=50K
-5.452e-17,Private,148431,Masters,0.9218918890166647,Married-civ-spouse,Craft-repai,Unmaried,White,Male,0.39852134363885244,-4.78e-17,-0.6275191553853027,United-States,8,12,False,True,>50K
-0.44761522387718805,Slf-emp-inc,324922,HS-grad,0.9218918890166647,Never-married,Machine-op-inspct,Unmaried,Black,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,11,True,False,<=50K
-0.4451575608605438,Local-gov,86600,HS-grad,-0.6380418988770886,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,8,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,99270,Bachelors,0.9218918890166647,Married-civ-spuse,Prof-pecialty,Unmaried,Wite,Femae,0.0,-0.2801964203318739,-0.3219869524837766,Germany,1,9,False,True,>50K
-0.447675166877594,Prvate,131230,HS-grad,-0.8021730422722735,Marriedciv-spouse,Craf-repair,Other-rlative,hite,Mle,0.0,-0.2801964203318739,-0.7548242399276052,United-States,9,11,True,False,<=50K
-5.452e-17,Private,196545,Bachelors,-0.5442526740798401,Widowed,Craft-repair,Other-relative,White,Male,-0.25940625384935845,-0.2801964203318739,0.0,United-States,8,9,False,True,>50K
-0.4472555658747523,Private,199378,HS-grad,-0.6380418988770886,Widowed,Craft-repair,Other-relative,White,Male,-0.2656808957592349,-0.22843479277825515,0.0,United-States,8,11,True,False,<=50K
0.6704337763090836,Slf-emp-inc,81232,Bachelors,0.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,-4.78e-17,0.28271219909216033,United-States,8,9,False,True,>50K
-0.4469558508727225,Self-emp-inc,341187,Bachelors,0.0,Widowed,Adm-clerical,Other-relative,White,Male,0.0,-4.78e-17,0.941278733077954,United-States,8,9,False,True,>50K
-0.4489339698861191,Slf-emp-inc,255503,Prof-school,-0.49735806168121577,Never-mrried,Craft-repai,Not-infamily,Black,Mal,0.0,-4.78e-17,0.0,United-States,7,14,False,True,>50K
-0.4489339698861191,Pivate,226311,HS-grad,0.0,Maried-AF-spouse,Other-servie,Wie,Black,Femal,0.0,-0.2801964203318739,0.0,United-States,2,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,167914,Assoc-acdm,0.0,Never-mrried,Exec-manaerial,Not-infamily,Black,Female,-0.2652937304951468,-0.23090463693563598,0.0,United-States,3,7,True,False,<=50K
-0.44875414088490123,Slf-emp-inc,58916,Some-college,-0.6145945926777765,Never-married,Transport-moving,Unmaried,White,Female,0.0,-0.26022746757007176,-0.6911716976564539,United-States,3,15,True,False,<=50K
-5.452e-17,Private,244572,HS-grad,0.0,Married-cv-spouse,Other-service,Not-in-family,Black,Female,0.0,-0.2801964203318739,0.941278733077954,United-States,3,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,116358,Bachelors,-0.4739107554819037,Married-iv-spouse,ales,Other-reltive,Black,Mle,-0.2656808957592349,-0.2801964203318739,0.0,Mexico,9,9,False,True,>50K
-0.4471356798739404,Slf-emp-inc,247794,Assoc-voc,-0.6380418988770886,Never-married,Transport-moving,Unmaried,White,Female,-0.2656808957592349,-0.2801964203318739,-0.6593454265208782,United-States,3,8,True,False,<=50K
-0.4489339698861191,rivate,91836,10th,0.0,Widowe,ales,Husbnd,Whte,Mle,-0.2656808957592349,-0.2801964203318739,-0.42383102011761864,United-States,9,0,True,False,<=50K
-5.452e-17,Private,247111,HS-grad,0.9218918890166647,Widowed,Tech-support,Other-relative,Black,Male,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,8,11,False,True,>50K
-0.43820417281345264,Privat,112847,Assoc-voc,-0.5911472864784644,Married-civ-spous,Sles,Unmaried,Blac,Mal,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,7,8,False,True,>50K
-5.452e-17,Self-emp-not-inc,201742,Bachelors,-0.5442526740798401,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.2656808957592349,-4.78e-17,-0.5638666131141514,United-States,8,9,False,True,>50K
-5.452e-17,Pivate,285855,9th,-0.5442526740798401,Married-cv-spouse,Saes,Huband,hite,Female,-0.26112596877808525,-0.2801964203318739,0.0,United-States,3,6,True,False,<=50K
-0.4467760218715046,Private,155537,HS-grad,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1935749828651735,-0.20941173777885416,-0.5511361046599211,United-States,8,11,True,False,<=50K
-0.44617659186744507,Private,178768,HS-grad,-0.6380418988770886,Divorced,Craft-repai,Unmarried,Other,Female,-0.2656808957592349,-0.2801964203318739,0.39092152095311744,United-States,3,11,True,False,<=50K
-5.452e-17,Federal-gov,298635,Masters,0.9218918890166647,Married-cv-spouse,Tech-support,Unmaried,Asian-Pac-Islander,Male,-0.2656808957592349,-0.23022148855167957,-0.5002140708430002,Philippines,8,12,False,True,>50K
0.6704337763090836,Slf-emp-inc,375049,HS-grad,0.0,Married-civ-spouse,Craft-repai,Husband,White,Male,0.0,0.42029463049781074,-0.5129445792972304,United-States,8,11,False,True,>50K
-0.4489339698861191,Self-mp-inc,70240,HS-grad,0.9218918890166647,Neer-married,Othr-service,Own-hild,Blac,emale,0.0,-4.78e-17,-0.6275191553853027,United-States,11,11,True,False,<=50K
-0.4452774468613557,Self-emp-not-inc,413494,Some-college,-0.6380418988770886,Married-civ-spouse,Craft-repai,Unmaried,Black,Male,-0.2656808957592349,-0.2801964203318739,0.0,United-States,8,15,False,True,>50K
-0.44635642086866295,State-gov,233851,HS-grad,0.0,Married-cv-spouse,Adm-clerical,Wife,White,Female,-0.2656808957592349,-0.24927081848892502,0.0,United-States,3,11,False,True,>50K
-5.452e-17,State-gov,169583,Doctorate,0.0,Never-married,Armed-Forces,Unmaried,White,Female,-0.2656808957592349,-4.78e-17,0.0,United-States,3,10,True,False,<=50K
-0.4426998978438995,rivate,189589,Some-college,-0.6380418988770886,Divored,Protetive-serv,Not-in-fmily,Othe,Female,-0.2656808957592349,-4.78e-17,0.0,United-States,3,15,True,False,<=50K
